Gene stable ID	Gene stable ID version	Transcript stable ID	Transcript stable ID version	Protein stable ID	Protein stable ID version	Gene name	Source of gene name
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000216961	ENSMUST00000216961.2	ENSMUSP00000149236	ENSMUSP00000149236.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000216961	ENSMUST00000216961.2	ENSMUSP00000149236	ENSMUSP00000149236.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000217054	ENSMUST00000217054.2	ENSMUSP00000150915	ENSMUSP00000150915.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000217054	ENSMUST00000217054.2	ENSMUSP00000150915	ENSMUSP00000150915.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000217054	ENSMUST00000217054.2	ENSMUSP00000150915	ENSMUSP00000150915.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000217054	ENSMUST00000217054.2	ENSMUSP00000150915	ENSMUSP00000150915.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000188861	ENSMUST00000188861.3	ENSMUSP00000140442	ENSMUSP00000140442.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000188861	ENSMUST00000188861.3	ENSMUSP00000140442	ENSMUSP00000140442.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000188861	ENSMUST00000188861.3	ENSMUSP00000140442	ENSMUSP00000140442.2	Or4c120	MGI Symbol
ENSMUSG00000101918	ENSMUSG00000101918.3	ENSMUST00000188861	ENSMUST00000188861.3	ENSMUSP00000140442	ENSMUSP00000140442.2	Or4c120	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000216445	ENSMUST00000216445.2	ENSMUSP00000150215	ENSMUSP00000150215.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000216445	ENSMUST00000216445.2	ENSMUSP00000150215	ENSMUSP00000150215.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000216445	ENSMUST00000216445.2	ENSMUSP00000150215	ENSMUSP00000150215.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000216445	ENSMUST00000216445.2	ENSMUSP00000150215	ENSMUSP00000150215.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000215987	ENSMUST00000215987.2	ENSMUSP00000148955	ENSMUSP00000148955.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000215987	ENSMUST00000215987.2	ENSMUSP00000148955	ENSMUSP00000148955.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000215987	ENSMUST00000215987.2	ENSMUSP00000148955	ENSMUSP00000148955.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000215987	ENSMUST00000215987.2	ENSMUSP00000148955	ENSMUSP00000148955.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000215562	ENSMUST00000215562.2	ENSMUSP00000148951	ENSMUSP00000148951.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000215562	ENSMUST00000215562.2	ENSMUSP00000148951	ENSMUSP00000148951.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000215562	ENSMUST00000215562.2	ENSMUSP00000148951	ENSMUSP00000148951.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000215562	ENSMUST00000215562.2	ENSMUSP00000148951	ENSMUSP00000148951.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000220416	ENSMUST00000220416.2	ENSMUSP00000151855	ENSMUSP00000151855.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000220416	ENSMUST00000220416.2	ENSMUSP00000151855	ENSMUSP00000151855.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000220416	ENSMUST00000220416.2	ENSMUSP00000151855	ENSMUSP00000151855.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000220416	ENSMUST00000220416.2	ENSMUSP00000151855	ENSMUSP00000151855.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000217601	ENSMUST00000217601.2	ENSMUSP00000151063	ENSMUSP00000151063.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000217601	ENSMUST00000217601.2	ENSMUSP00000151063	ENSMUSP00000151063.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000217601	ENSMUST00000217601.2	ENSMUSP00000151063	ENSMUSP00000151063.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000217601	ENSMUST00000217601.2	ENSMUSP00000151063	ENSMUSP00000151063.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000214709	ENSMUST00000214709.2	ENSMUSP00000149647	ENSMUSP00000149647.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000214709	ENSMUST00000214709.2	ENSMUSP00000149647	ENSMUSP00000149647.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000214709	ENSMUST00000214709.2	ENSMUSP00000149647	ENSMUSP00000149647.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000214709	ENSMUST00000214709.2	ENSMUSP00000149647	ENSMUSP00000149647.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000099790	ENSMUST00000099790.2	ENSMUSP00000097378	ENSMUSP00000097378.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000099790	ENSMUST00000099790.2	ENSMUSP00000097378	ENSMUSP00000097378.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000099790	ENSMUST00000099790.2	ENSMUSP00000097378	ENSMUSP00000097378.2	Or4c121	MGI Symbol
ENSMUSG00000075097	ENSMUSG00000075097.4	ENSMUST00000099790	ENSMUST00000099790.2	ENSMUSP00000097378	ENSMUSP00000097378.2	Or4c121	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000216392	ENSMUST00000216392.2	ENSMUSP00000150633	ENSMUSP00000150633.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000216392	ENSMUST00000216392.2	ENSMUSP00000150633	ENSMUSP00000150633.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000216392	ENSMUST00000216392.2	ENSMUSP00000150633	ENSMUSP00000150633.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000216392	ENSMUST00000216392.2	ENSMUSP00000150633	ENSMUSP00000150633.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000215447	ENSMUST00000215447.2	ENSMUSP00000150878	ENSMUSP00000150878.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000215447	ENSMUST00000215447.2	ENSMUSP00000150878	ENSMUSP00000150878.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000215447	ENSMUST00000215447.2	ENSMUSP00000150878	ENSMUSP00000150878.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000215447	ENSMUST00000215447.2	ENSMUSP00000150878	ENSMUSP00000150878.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000190757	ENSMUST00000190757.3	ENSMUSP00000139920	ENSMUSP00000139920.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000190757	ENSMUST00000190757.3	ENSMUSP00000139920	ENSMUSP00000139920.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000190757	ENSMUST00000190757.3	ENSMUSP00000139920	ENSMUSP00000139920.2	Or4c122	MGI Symbol
ENSMUSG00000099486	ENSMUSG00000099486.4	ENSMUST00000190757	ENSMUST00000190757.3	ENSMUSP00000139920	ENSMUSP00000139920.2	Or4c122	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000214593	ENSMUST00000214593.3	ENSMUSP00000150344	ENSMUSP00000150344.2	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000214593	ENSMUST00000214593.3	ENSMUSP00000150344	ENSMUSP00000150344.2	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000214593	ENSMUST00000214593.3	ENSMUSP00000150344	ENSMUSP00000150344.2	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000214593	ENSMUST00000214593.3	ENSMUSP00000150344	ENSMUSP00000150344.2	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000213883	ENSMUST00000213883.2	ENSMUSP00000150537	ENSMUSP00000150537.2	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000213883	ENSMUST00000213883.2	ENSMUSP00000150537	ENSMUSP00000150537.2	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000213883	ENSMUST00000213883.2	ENSMUSP00000150537	ENSMUSP00000150537.2	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000213883	ENSMUST00000213883.2	ENSMUSP00000150537	ENSMUSP00000150537.2	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000099788	ENSMUST00000099788.3	ENSMUSP00000097376	ENSMUSP00000097376.3	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000099788	ENSMUST00000099788.3	ENSMUSP00000097376	ENSMUSP00000097376.3	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000099788	ENSMUST00000099788.3	ENSMUSP00000097376	ENSMUSP00000097376.3	Or4c15b	MGI Symbol
ENSMUSG00000075095	ENSMUSG00000075095.6	ENSMUST00000099788	ENSMUST00000099788.3	ENSMUSP00000097376	ENSMUSP00000097376.3	Or4c15b	MGI Symbol
ENSMUSG00000075094	ENSMUSG00000075094.2	ENSMUST00000099787	ENSMUST00000099787.2	ENSMUSP00000097375	ENSMUSP00000097375.2	Or4c123	MGI Symbol
ENSMUSG00000075094	ENSMUSG00000075094.2	ENSMUST00000099787	ENSMUST00000099787.2	ENSMUSP00000097375	ENSMUSP00000097375.2	Or4c123	MGI Symbol
ENSMUSG00000075094	ENSMUSG00000075094.2	ENSMUST00000099787	ENSMUST00000099787.2	ENSMUSP00000097375	ENSMUSP00000097375.2	Or4c123	MGI Symbol
ENSMUSG00000075094	ENSMUSG00000075094.2	ENSMUST00000099787	ENSMUST00000099787.2	ENSMUSP00000097375	ENSMUSP00000097375.2	Or4c123	MGI Symbol
ENSMUSG00000075093	ENSMUSG00000075093.4	ENSMUST00000216144	ENSMUST00000216144.3	ENSMUSP00000150310	ENSMUSP00000150310.2	Or4c1	MGI Symbol
ENSMUSG00000075093	ENSMUSG00000075093.4	ENSMUST00000216144	ENSMUST00000216144.3	ENSMUSP00000150310	ENSMUSP00000150310.2	Or4c1	MGI Symbol
ENSMUSG00000075093	ENSMUSG00000075093.4	ENSMUST00000216144	ENSMUST00000216144.3	ENSMUSP00000150310	ENSMUSP00000150310.2	Or4c1	MGI Symbol
ENSMUSG00000075093	ENSMUSG00000075093.4	ENSMUST00000216144	ENSMUST00000216144.3	ENSMUSP00000150310	ENSMUSP00000150310.2	Or4c1	MGI Symbol
ENSMUSG00000075093	ENSMUSG00000075093.4	ENSMUST00000099786	ENSMUST00000099786.2	ENSMUSP00000097374	ENSMUSP00000097374.2	Or4c1	MGI Symbol
ENSMUSG00000075093	ENSMUSG00000075093.4	ENSMUST00000099786	ENSMUST00000099786.2	ENSMUSP00000097374	ENSMUSP00000097374.2	Or4c1	MGI Symbol
ENSMUSG00000075093	ENSMUSG00000075093.4	ENSMUST00000099786	ENSMUST00000099786.2	ENSMUSP00000097374	ENSMUSP00000097374.2	Or4c1	MGI Symbol
ENSMUSG00000075093	ENSMUSG00000075093.4	ENSMUST00000099786	ENSMUST00000099786.2	ENSMUSP00000097374	ENSMUSP00000097374.2	Or4c1	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000204064	ENSMUST00000204064.4	ENSMUSP00000145495	ENSMUSP00000145495.4	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000204064	ENSMUST00000204064.4	ENSMUSP00000145495	ENSMUSP00000145495.4	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000204064	ENSMUST00000204064.4	ENSMUSP00000145495	ENSMUSP00000145495.4	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000204064	ENSMUST00000204064.4	ENSMUSP00000145495	ENSMUSP00000145495.4	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000216637	ENSMUST00000216637.2	ENSMUSP00000150510	ENSMUSP00000150510.2	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000216637	ENSMUST00000216637.2	ENSMUSP00000150510	ENSMUSP00000150510.2	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000216637	ENSMUST00000216637.2	ENSMUSP00000150510	ENSMUSP00000150510.2	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000216637	ENSMUST00000216637.2	ENSMUSP00000150510	ENSMUSP00000150510.2	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000090328	ENSMUST00000090328.5	ENSMUSP00000087800	ENSMUSP00000087800.4	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000090328	ENSMUST00000090328.5	ENSMUSP00000087800	ENSMUSP00000087800.4	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000090328	ENSMUST00000090328.5	ENSMUSP00000087800	ENSMUSP00000087800.4	Or4k77	MGI Symbol
ENSMUSG00000109322	ENSMUSG00000109322.3	ENSMUST00000090328	ENSMUST00000090328.5	ENSMUSP00000087800	ENSMUSP00000087800.4	Or4k77	MGI Symbol
ENSMUSG00000108931	ENSMUSG00000108931.3	ENSMUST00000062407	ENSMUST00000062407.6	ENSMUSP00000052153	ENSMUSP00000052153.5	Or4g17	MGI Symbol
ENSMUSG00000108931	ENSMUSG00000108931.3	ENSMUST00000062407	ENSMUST00000062407.6	ENSMUSP00000052153	ENSMUSP00000052153.5	Or4g17	MGI Symbol
ENSMUSG00000108931	ENSMUSG00000108931.3	ENSMUST00000062407	ENSMUST00000062407.6	ENSMUSP00000052153	ENSMUSP00000052153.5	Or4g17	MGI Symbol
ENSMUSG00000108931	ENSMUSG00000108931.3	ENSMUST00000062407	ENSMUST00000062407.6	ENSMUSP00000052153	ENSMUSP00000052153.5	Or4g17	MGI Symbol
ENSMUSG00000108931	ENSMUSG00000108931.3	ENSMUST00000209096	ENSMUST00000209096.2	ENSMUSP00000147014	ENSMUSP00000147014.2	Or4g17	MGI Symbol
ENSMUSG00000108931	ENSMUSG00000108931.3	ENSMUST00000209096	ENSMUST00000209096.2	ENSMUSP00000147014	ENSMUSP00000147014.2	Or4g17	MGI Symbol
ENSMUSG00000108931	ENSMUSG00000108931.3	ENSMUST00000209096	ENSMUST00000209096.2	ENSMUSP00000147014	ENSMUSP00000147014.2	Or4g17	MGI Symbol
ENSMUSG00000108931	ENSMUSG00000108931.3	ENSMUST00000209096	ENSMUST00000209096.2	ENSMUSP00000147014	ENSMUSP00000147014.2	Or4g17	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000213210	ENSMUST00000213210.2	ENSMUSP00000148932	ENSMUSP00000148932.2	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000213210	ENSMUST00000213210.2	ENSMUSP00000148932	ENSMUSP00000148932.2	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000213210	ENSMUST00000213210.2	ENSMUSP00000148932	ENSMUSP00000148932.2	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000213210	ENSMUST00000213210.2	ENSMUSP00000148932	ENSMUSP00000148932.2	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000184954	ENSMUST00000184954.4	ENSMUSP00000144852	ENSMUSP00000144852.3	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000184954	ENSMUST00000184954.4	ENSMUSP00000144852	ENSMUSP00000144852.3	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000184954	ENSMUST00000184954.4	ENSMUSP00000144852	ENSMUSP00000144852.3	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000184954	ENSMUST00000184954.4	ENSMUSP00000144852	ENSMUSP00000144852.3	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000099617	ENSMUST00000099617.2	ENSMUSP00000097212	ENSMUSP00000097212.2	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000099617	ENSMUST00000099617.2	ENSMUSP00000097212	ENSMUSP00000097212.2	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000099617	ENSMUST00000099617.2	ENSMUSP00000097212	ENSMUSP00000097212.2	Or4k40	MGI Symbol
ENSMUSG00000096703	ENSMUSG00000096703.4	ENSMUST00000099617	ENSMUST00000099617.2	ENSMUSP00000097212	ENSMUSP00000097212.2	Or4k40	MGI Symbol
ENSMUSG00000095586	ENSMUSG00000095586.2	ENSMUST00000075390	ENSMUST00000075390.2	ENSMUSP00000074850	ENSMUSP00000074850.2	Or4k41	MGI Symbol
ENSMUSG00000095586	ENSMUSG00000095586.2	ENSMUST00000075390	ENSMUST00000075390.2	ENSMUSP00000074850	ENSMUSP00000074850.2	Or4k41	MGI Symbol
ENSMUSG00000095586	ENSMUSG00000095586.2	ENSMUST00000075390	ENSMUST00000075390.2	ENSMUSP00000074850	ENSMUSP00000074850.2	Or4k41	MGI Symbol
ENSMUSG00000095586	ENSMUSG00000095586.2	ENSMUST00000075390	ENSMUST00000075390.2	ENSMUSP00000074850	ENSMUSP00000074850.2	Or4k41	MGI Symbol
ENSMUSG00000044039	ENSMUSG00000044039.5	ENSMUST00000214816	ENSMUST00000214816.2	ENSMUSP00000150331	ENSMUSP00000150331.2	Or4g7	MGI Symbol
ENSMUSG00000044039	ENSMUSG00000044039.5	ENSMUST00000214816	ENSMUST00000214816.2	ENSMUSP00000150331	ENSMUSP00000150331.2	Or4g7	MGI Symbol
ENSMUSG00000044039	ENSMUSG00000044039.5	ENSMUST00000214816	ENSMUST00000214816.2	ENSMUSP00000150331	ENSMUSP00000150331.2	Or4g7	MGI Symbol
ENSMUSG00000044039	ENSMUSG00000044039.5	ENSMUST00000214816	ENSMUST00000214816.2	ENSMUSP00000150331	ENSMUSP00000150331.2	Or4g7	MGI Symbol
ENSMUSG00000044039	ENSMUSG00000044039.5	ENSMUST00000104889	ENSMUST00000104889.2	ENSMUSP00000100485	ENSMUSP00000100485.2	Or4g7	MGI Symbol
ENSMUSG00000044039	ENSMUSG00000044039.5	ENSMUST00000104889	ENSMUST00000104889.2	ENSMUSP00000100485	ENSMUSP00000100485.2	Or4g7	MGI Symbol
ENSMUSG00000044039	ENSMUSG00000044039.5	ENSMUST00000104889	ENSMUST00000104889.2	ENSMUSP00000100485	ENSMUSP00000100485.2	Or4g7	MGI Symbol
ENSMUSG00000044039	ENSMUSG00000044039.5	ENSMUST00000104889	ENSMUST00000104889.2	ENSMUSP00000100485	ENSMUSP00000100485.2	Or4g7	MGI Symbol
ENSMUSG00000061195	ENSMUSG00000061195.9	ENSMUST00000120021	ENSMUST00000120021.5	ENSMUSP00000146801	ENSMUSP00000146801.4	Or4f4b	MGI Symbol
ENSMUSG00000061195	ENSMUSG00000061195.9	ENSMUST00000120021	ENSMUST00000120021.5	ENSMUSP00000146801	ENSMUSP00000146801.4	Or4f4b	MGI Symbol
ENSMUSG00000061195	ENSMUSG00000061195.9	ENSMUST00000120021	ENSMUST00000120021.5	ENSMUSP00000146801	ENSMUSP00000146801.4	Or4f4b	MGI Symbol
ENSMUSG00000061195	ENSMUSG00000061195.9	ENSMUST00000120021	ENSMUST00000120021.5	ENSMUSP00000146801	ENSMUSP00000146801.4	Or4f4b	MGI Symbol
ENSMUSG00000061195	ENSMUSG00000061195.9	ENSMUST00000207494	ENSMUST00000207494.3	ENSMUSP00000147119	ENSMUSP00000147119.2	Or4f4b	MGI Symbol
ENSMUSG00000061195	ENSMUSG00000061195.9	ENSMUST00000207494	ENSMUST00000207494.3	ENSMUSP00000147119	ENSMUSP00000147119.2	Or4f4b	MGI Symbol
ENSMUSG00000061195	ENSMUSG00000061195.9	ENSMUST00000207494	ENSMUST00000207494.3	ENSMUSP00000147119	ENSMUSP00000147119.2	Or4f4b	MGI Symbol
ENSMUSG00000061195	ENSMUSG00000061195.9	ENSMUST00000207494	ENSMUST00000207494.3	ENSMUSP00000147119	ENSMUSP00000147119.2	Or4f4b	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000217611	ENSMUST00000217611.2	ENSMUSP00000150388	ENSMUSP00000150388.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000217611	ENSMUST00000217611.2	ENSMUSP00000150388	ENSMUSP00000150388.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000217611	ENSMUST00000217611.2	ENSMUSP00000150388	ENSMUSP00000150388.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000217611	ENSMUST00000217611.2	ENSMUSP00000150388	ENSMUSP00000150388.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000099616	ENSMUST00000099616.2	ENSMUSP00000097211	ENSMUSP00000097211.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000099616	ENSMUST00000099616.2	ENSMUSP00000097211	ENSMUSP00000097211.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000099616	ENSMUST00000099616.2	ENSMUSP00000097211	ENSMUSP00000097211.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000099616	ENSMUST00000099616.2	ENSMUSP00000097211	ENSMUSP00000097211.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000208881	ENSMUST00000208881.2	ENSMUSP00000146756	ENSMUSP00000146756.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000208881	ENSMUST00000208881.2	ENSMUSP00000146756	ENSMUSP00000146756.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000208881	ENSMUST00000208881.2	ENSMUSP00000146756	ENSMUSP00000146756.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000208881	ENSMUST00000208881.2	ENSMUSP00000146756	ENSMUSP00000146756.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000208695	ENSMUST00000208695.2	ENSMUSP00000146457	ENSMUSP00000146457.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000208695	ENSMUST00000208695.2	ENSMUSP00000146457	ENSMUSP00000146457.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000208695	ENSMUST00000208695.2	ENSMUSP00000146457	ENSMUSP00000146457.2	Or4k42	MGI Symbol
ENSMUSG00000095809	ENSMUSG00000095809.4	ENSMUST00000208695	ENSMUST00000208695.2	ENSMUSP00000146457	ENSMUSP00000146457.2	Or4k42	MGI Symbol
ENSMUSG00000108891	ENSMUSG00000108891.6	ENSMUST00000121345	ENSMUST00000121345.4	ENSMUSP00000153499	ENSMUSP00000153499.2	Or4f4-ps1	MGI Symbol
ENSMUSG00000108891	ENSMUSG00000108891.6	ENSMUST00000121345	ENSMUST00000121345.4	ENSMUSP00000153499	ENSMUSP00000153499.2	Or4f4-ps1	MGI Symbol
ENSMUSG00000108891	ENSMUSG00000108891.6	ENSMUST00000121345	ENSMUST00000121345.4	ENSMUSP00000153499	ENSMUSP00000153499.2	Or4f4-ps1	MGI Symbol
ENSMUSG00000108908	ENSMUSG00000108908.6	ENSMUST00000217845	ENSMUST00000217845.3	ENSMUSP00000151814	ENSMUSP00000151814.3	Or4f17-ps1	MGI Symbol
ENSMUSG00000108908	ENSMUSG00000108908.6	ENSMUST00000217845	ENSMUST00000217845.3	ENSMUSP00000151814	ENSMUSP00000151814.3	Or4f17-ps1	MGI Symbol
ENSMUSG00000108908	ENSMUSG00000108908.6	ENSMUST00000217845	ENSMUST00000217845.3	ENSMUSP00000151814	ENSMUSP00000151814.3	Or4f17-ps1	MGI Symbol
ENSMUSG00000108908	ENSMUSG00000108908.6	ENSMUST00000217845	ENSMUST00000217845.3	ENSMUSP00000151814	ENSMUSP00000151814.3	Or4f17-ps1	MGI Symbol
ENSMUSG00000108908	ENSMUSG00000108908.6	ENSMUST00000215245	ENSMUST00000215245.4	ENSMUSP00000151131	ENSMUSP00000151131.3	Or4f17-ps1	MGI Symbol
ENSMUSG00000108908	ENSMUSG00000108908.6	ENSMUST00000215245	ENSMUST00000215245.4	ENSMUSP00000151131	ENSMUSP00000151131.3	Or4f17-ps1	MGI Symbol
ENSMUSG00000108908	ENSMUSG00000108908.6	ENSMUST00000215245	ENSMUST00000215245.4	ENSMUSP00000151131	ENSMUSP00000151131.3	Or4f17-ps1	MGI Symbol
ENSMUSG00000108908	ENSMUSG00000108908.6	ENSMUST00000215245	ENSMUST00000215245.4	ENSMUSP00000151131	ENSMUSP00000151131.3	Or4f17-ps1	MGI Symbol
ENSMUSG00000109547	ENSMUSG00000109547.3	ENSMUST00000208675	ENSMUST00000208675.3	ENSMUSP00000146438	ENSMUSP00000146438.2	Or4k44	MGI Symbol
